station_id,metro_name,state,city,station_name,station_code,line_name,latitude,longitude,opening_year,interchange_station,platform_count,daily_average_footfall,nearby_landmarks,station_category
BLR059,Bengaluru Metro,Karnataka,Bengaluru,Jayanagar,BLR-JAY,Green Line,12.942267,77.564532,2014,No,2,65934,Residential colonies & local markets near Jayanagar,Residential
BLR060,Bengaluru Metro,Karnataka,Bengaluru,RV Road,BLR-RVR,Green Line,12.93852,77.573793,2014,No,2,53376,Residential colonies & local markets near RV Road,Residential
BLR061,Bengaluru Metro,Karnataka,Bengaluru,Banashankari,BLR-BAN,Green Line,12.934834,77.574627,2014,No,2,54054,"Shopping district, offices & markets near Banashankari",Commercial
BLR062,Bengaluru Metro,Karnataka,Bengaluru,JP Nagar,BLR-JPN,Green Line,12.92932,77.569224,2014,No,2,48724,Industrial estate & warehouses near JP Nagar,Industrial Area
BLR063,Bengaluru Metro,Karnataka,Bengaluru,Yelachenahalli,BLR-YEL,Green Line,12.918178,77.575804,2014,No,2,77671,"Shopping district, offices & markets near Yelachenahalli",Commercial
BLR064,Bengaluru Metro,Karnataka,Bengaluru,Konanakunte Cross,BLR-KON,Green Line,12.91445,77.579871,2014,No,2,64573,"Colleges, coaching centres & hostels near Konanakunte Cross",Educational Zone
BLR065,Bengaluru Metro,Karnataka,Bengaluru,Doddakallasandra,BLR-DOD,Green Line,12.908193,77.591491,2014,No,2,59351,"Shopping district, offices & markets near Doddakallasandra",Commercial
BLR066,Bengaluru Metro,Karnataka,Bengaluru,Vajarahalli,BLR-VAJ,Green Line,12.902922,77.589384,2014,No,2,39594,Residential colonies & local markets near Vajarahalli,Residential
BLR067,Bengaluru Metro,Karnataka,Bengaluru,Thalaghattapura,BLR-THA,Green Line,12.897445,77.591233,2014,No,2,69002,"Shopping district, offices & markets near Thalaghattapura",Commercial
BLR068,Bengaluru Metro,Karnataka,Bengaluru,Silk Institute,BLR-SIL,Green Line,12.893021,77.595569,2014,No,2,62547,Residential colonies & local markets near Silk Institute,Residential
HYD001,Hyderabad Metro,Telangana,Hyderabad,Miyapur,HYD-MIY,Red Line,17.508079,78.416766,2017,No,2,55601,Residential colonies & local markets near Miyapur,Residential
HYD002,Hyderabad Metro,Telangana,Hyderabad,JNTU College,HYD-JNT,Red Line,17.498045,78.418333,2017,No,2,67405,"Colleges, coaching centres & hostels near JNTU College",Educational Zone
HYD003,Hyderabad Metro,Telangana,Hyderabad,KPHB Colony,HYD-KPH,Red Line,17.485895,78.421231,2017,No,2,73083,"Shopping district, offices & markets near KPHB Colony",Commercial
HYD004,Hyderabad Metro,Telangana,Hyderabad,Kukatpally,HYD-KUK,Red Line,17.486176,78.429839,2017,No,2,82972,"Shopping district, offices & markets near Kukatpally",Commercial
HYD005,Hyderabad Metro,Telangana,Hyderabad,Balanagar,HYD-BAL,Red Line,17.476587,78.435179,2017,No,2,87059,"Shopping district, offices & markets near Balanagar",Commercial
HYD006,Hyderabad Metro,Telangana,Hyderabad,Moosapet,HYD-MOO,Red Line,17.470525,78.441547,2017,No,2,50014,"Shopping district, offices & markets near Moosapet",Commercial
HYD007,Hyderabad Metro,Telangana,Hyderabad,Bharat Nagar,HYD-BHA,Red Line,17.462782,78.44137,2017,No,2,81980,"Shopping district, offices & markets near Bharat Nagar",Commercial
HYD008,Hyderabad Metro,Telangana,Hyderabad,Erragadda,HYD-ERR,Red Line,17.455906,78.437628,2017,No,2,53208,Residential colonies & local markets near Erragadda,Residential
HYD009,Hyderabad Metro,Telangana,Hyderabad,ESI Hospital,HYD-ESI,Red Line,17.449032,78.440384,2017,No,2,75898,"Shopping district, offices & markets near ESI Hospital",Commercial
HYD010,Hyderabad Metro,Telangana,Hyderabad,SR Nagar,HYD-SRN,Red Line,17.434622,78.460004,2017,No,2,36732,"Colleges, coaching centres & hostels near SR Nagar",Educational Zone
HYD011,Hyderabad Metro,Telangana,Hyderabad,Ameerpet,HYD-AME,Red Line / Blue Line,17.429308,78.446953,2017,Yes,6,188720,"Shopping district, offices & markets near Ameerpet",Commercial
HYD012,Hyderabad Metro,Telangana,Hyderabad,Punjagutta,HYD-PUN,Red Line,17.424085,78.473758,2017,No,2,47957,IT parks & tech offices around Punjagutta,IT Hub
HYD013,Hyderabad Metro,Telangana,Hyderabad,Irrum Manzil,HYD-IRR,Red Line,17.417844,78.482081,2017,No,2,65676,Residential colonies & local markets near Irrum Manzil,Residential
HYD014,Hyderabad Metro,Telangana,Hyderabad,Khairatabad,HYD-KHA,Red Line,17.412493,78.480928,2017,No,2,73572,Residential colonies & local markets near Khairatabad,Residential
HYD015,Hyderabad Metro,Telangana,Hyderabad,Lakdikapul,HYD-LAK,Red Line,17.411121,78.485228,2017,No,2,67055,"Shopping district, offices & markets near Lakdikapul",Commercial
HYD016,Hyderabad Metro,Telangana,Hyderabad,Assembly,HYD-ASS,Red Line,17.394915,78.489654,2017,No,2,99633,"Shopping district, offices & markets near Assembly",Commercial
HYD017,Hyderabad Metro,Telangana,Hyderabad,Nampally,HYD-NAM,Red Line,17.39126,78.490531,2017,No,2,67182,Residential colonies & local markets near Nampally,Residential
HYD018,Hyderabad Metro,Telangana,Hyderabad,Gandhi Bhavan,HYD-GAN,Red Line,17.383451,78.497979,2017,No,2,104275,IT parks & tech offices around Gandhi Bhavan,IT Hub
HYD019,Hyderabad Metro,Telangana,Hyderabad,Osmania Medical College,HYD-OSM,Red Line,17.380543,78.505967,2017,No,2,74779,"Colleges, coaching centres & hostels near Osmania Medical College",Educational Zone
HYD020,Hyderabad Metro,Telangana,Hyderabad,MG Bus Station,HYD-MGB,Red Line / Green Line,17.369967,78.499638,2017,Yes,6,113812,"Railway station, bus terminal & transit hub at MG Bus Station",Railway Connection
HYD021,Hyderabad Metro,Telangana,Hyderabad,Malakpet,HYD-MAL,Red Line,17.364012,78.518543,2017,No,2,74205,IT parks & tech offices around Malakpet,IT Hub
HYD022,Hyderabad Metro,Telangana,Hyderabad,New Market,HYD-NEW,Red Line,17.352693,78.518008,2017,No,2,84044,"Shopping district, offices & markets near New Market",Commercial
HYD023,Hyderabad Metro,Telangana,Hyderabad,Musarambagh,HYD-MUS,Red Line,17.35302,78.52548,2017,No,2,58108,"Shopping district, offices & markets near Musarambagh",Commercial
HYD024,Hyderabad Metro,Telangana,Hyderabad,Dilsukhnagar,HYD-DIL,Red Line,17.337156,78.533746,2017,No,2,52793,Residential colonies & local markets near Dilsukhnagar,Residential
HYD025,Hyderabad Metro,Telangana,Hyderabad,Chaitanyapuri,HYD-CHA,Red Line,17.336699,78.532104,2017,No,2,84449,Residential colonies & local markets near Chaitanyapuri,Residential
HYD026,Hyderabad Metro,Telangana,Hyderabad,Victoria Memorial,HYD-VIC,Red Line,17.328842,78.545305,2017,No,2,37238,Residential colonies & local markets near Victoria Memorial,Residential
HYD027,Hyderabad Metro,Telangana,Hyderabad,LB Nagar,HYD-LBN,Red Line,17.32231,78.550212,2017,No,2,58441,Residential colonies & local markets near LB Nagar,Residential
HYD028,Hyderabad Metro,Telangana,Hyderabad,Raidurg,HYD-RAI,Blue Line,17.431085,78.349159,2017,No,2,98903,IT parks & tech offices around Raidurg,IT Hub
HYD029,Hyderabad Metro,Telangana,Hyderabad,HITEC City,HYD-HIT,Blue Line,17.433532,78.355765,2017,No,2,66689,IT parks & tech offices around HITEC City,IT Hub
HYD030,Hyderabad Metro,Telangana,Hyderabad,Durgam Cheruvu,HYD-DUR,Blue Line,17.436229,78.372087,2017,No,2,76370,IT parks & tech offices around Durgam Cheruvu,IT Hub
HYD031,Hyderabad Metro,Telangana,Hyderabad,Madhapur,HYD-MAD,Blue Line,17.438053,78.380965,2017,No,2,111977,"Shopping district, offices & markets near Madhapur",Commercial
HYD032,Hyderabad Metro,Telangana,Hyderabad,Peddamma Gudi,HYD-PED,Blue Line,17.42998,78.387053,2017,No,2,76064,IT parks & tech offices around Peddamma Gudi,IT Hub
HYD033,Hyderabad Metro,Telangana,Hyderabad,Jubilee Hills Check Post,HYD-JUB,Blue Line,17.431638,78.395697,2017,No,2,42812,Residential colonies & local markets near Jubilee Hills Check Post,Residential
HYD034,Hyderabad Metro,Telangana,Hyderabad,Jubilee Hills Road No 5,HYD-JU2,Blue Line,17.428003,78.40761,2017,No,2,38963,Residential colonies & local markets near Jubilee Hills Road No 5,Residential
HYD035,Hyderabad Metro,Telangana,Hyderabad,Yusufguda,HYD-YUS,Blue Line,17.425929,78.411629,2017,No,2,109862,"Shopping district, offices & markets near Yusufguda",Commercial
HYD036,Hyderabad Metro,Telangana,Hyderabad,Madhura Nagar,HYD-MA2,Blue Line,17.423277,78.425855,2017,No,2,49368,Residential colonies & local markets near Madhura Nagar,Residential
HYD037,Hyderabad Metro,Telangana,Hyderabad,Begumpet,HYD-BEG,Blue Line,17.424254,78.441234,2017,No,2,81263,"Shopping district, offices & markets near Begumpet",Commercial
HYD038,Hyderabad Metro,Telangana,Hyderabad,Prakash Nagar,HYD-PRA,Blue Line,17.423147,78.453326,2017,No,2,54477,"Shopping district, offices & markets near Prakash Nagar",Commercial
HYD039,Hyderabad Metro,Telangana,Hyderabad,Rasoolpura,HYD-RAS,Blue Line,17.414769,78.466503,2017,No,2,57039,Residential colonies & local markets near Rasoolpura,Residential
HYD040,Hyderabad Metro,Telangana,Hyderabad,Paradise,HYD-PAR,Blue Line,17.415929,78.465116,2017,No,2,108870,"Shopping district, offices & markets near Paradise",Commercial
HYD041,Hyderabad Metro,Telangana,Hyderabad,Parade Ground,HYD-PA2,Blue Line,17.412615,78.47679,2017,Yes,6,115647,Residential colonies & local markets near Parade Ground,Residential
HYD042,Hyderabad Metro,Telangana,Hyderabad,Secunderabad East,HYD-SEC,Blue Line,17.415046,78.48886,2017,No,2,62648,IT parks & tech offices around Secunderabad East,IT Hub
HYD043,Hyderabad Metro,Telangana,Hyderabad,Mettuguda,HYD-MET,Blue Line,17.412276,78.501442,2017,No,2,77907,IT parks & tech offices around Mettuguda,IT Hub
HYD044,Hyderabad Metro,Telangana,Hyderabad,Tarnaka,HYD-TAR,Blue Line,17.413235,78.509833,2017,No,2,78223,Residential colonies & local markets near Tarnaka,Residential
HYD045,Hyderabad Metro,Telangana,Hyderabad,Habsiguda,HYD-HAB,Blue Line,17.412071,78.520338,2017,No,2,77646,"Shopping district, offices & markets near Habsiguda",Commercial
HYD046,Hyderabad Metro,Telangana,Hyderabad,NGRI,HYD-NGR,Blue Line,17.401849,78.526361,2017,No,2,50033,Residential colonies & local markets near NGRI,Residential
HYD047,Hyderabad Metro,Telangana,Hyderabad,Stadium,HYD-STA,Blue Line,17.400187,78.537217,2017,No,2,69356,"Colleges, coaching centres & hostels near Stadium",Educational Zone
HYD048,Hyderabad Metro,Telangana,Hyderabad,Uppal,HYD-UPP,Blue Line,17.406393,78.550205,2017,No,2,38163,Industrial estate & warehouses near Uppal,Industrial Area
HYD049,Hyderabad Metro,Telangana,Hyderabad,Nagole,HYD-NAG,Blue Line,17.409157,78.55671,2017,No,2,82990,"Shopping district, offices & markets near Nagole",Commercial
HYD050,Hyderabad Metro,Telangana,Hyderabad,JBS Parade Ground,HYD-JBS,Green Line,17.438249,78.499698,2020,No,2,71322,Residential colonies & local markets near JBS Parade Ground,Residential
HYD051,Hyderabad Metro,Telangana,Hyderabad,Secunderabad West,HYD-SE2,Green Line,17.429902,78.49662,2020,No,2,38686,Residential colonies & local markets near Secunderabad West,Residential
HYD052,Hyderabad Metro,Telangana,Hyderabad,Gandhi Hospital,HYD-GA2,Green Line,17.426951,78.493298,2020,No,2,55498,IT parks & tech offices around Gandhi Hospital,IT Hub
HYD053,Hyderabad Metro,Telangana,Hyderabad,Musheerabad,HYD-MU2,Green Line,17.41807,78.496246,2020,No,2,43021,"Shopping district, offices & markets near Musheerabad",Commercial
HYD054,Hyderabad Metro,Telangana,Hyderabad,RTC Cross Roads,HYD-RTC,Green Line,17.403658,78.495909,2020,No,2,60271,IT parks & tech offices around RTC Cross Roads,IT Hub
HYD055,Hyderabad Metro,Telangana,Hyderabad,Chikkadpally,HYD-CHI,Green Line,17.401195,78.491482,2020,No,2,52336,"Shopping district, offices & markets near Chikkadpally",Commercial
HYD056,Hyderabad Metro,Telangana,Hyderabad,Narayanaguda,HYD-NAR,Green Line,17.387832,78.486743,2020,No,2,40695,Industrial estate & warehouses near Narayanaguda,Industrial Area
HYD057,Hyderabad Metro,Telangana,Hyderabad,Sultan Bazaar,HYD-SUL,Green Line,17.380368,78.490274,2020,No,2,51297,"Shopping district, offices & markets near Sultan Bazaar",Commercial
CHN001,Chennai Metro,Tamil Nadu,Chennai,Chennai Airport,CHN-CHE,Blue Line,12.998654,80.170286,2015,No,4,64321,Airport terminal & cargo complex at Chennai Airport,Airport
CHN002,Chennai Metro,Tamil Nadu,Chennai,Meenambakkam,CHN-MEE,Blue Line,13.006975,80.184967,2015,No,2,29859,Industrial estate & warehouses near Meenambakkam,Industrial Area
CHN003,Chennai Metro,Tamil Nadu,Chennai,Nanganallur Road,CHN-NAN,Blue Line,13.005361,80.18697,2015,No,2,42015,"Colleges, coaching centres & hostels near Nanganallur Road",Educational Zone
CHN004,Chennai Metro,Tamil Nadu,Chennai,Arignar Anna Alandur,CHN-ARI,Blue Line / Green Line,12.988905,80.169411,2015,Yes,4,119056,"Shopping district, offices & markets near Arignar Anna Alandur",Commercial
CHN005,Chennai Metro,Tamil Nadu,Chennai,St. Thomas Mount,CHN-STT,Blue Line / Green Line,12.982962,80.164426,2015,Yes,4,131803,"Shopping district, offices & markets near St. Thomas Mount",Commercial
CHN006,Chennai Metro,Tamil Nadu,Chennai,Little Mount,CHN-LIT,Blue Line,13.020417,80.203135,2015,No,2,63370,"Shopping district, offices & markets near Little Mount",Commercial
CHN007,Chennai Metro,Tamil Nadu,Chennai,Guindy,CHN-GUI,Blue Line,13.022948,80.207417,2015,No,2,87580,IT parks & tech offices around Guindy,IT Hub
CHN008,Chennai Metro,Tamil Nadu,Chennai,Nandanam,CHN-NA2,Blue Line,13.025881,80.208653,2015,No,2,75382,"Shopping district, offices & markets near Nandanam",Commercial
CHN009,Chennai Metro,Tamil Nadu,Chennai,Saidapet,CHN-SAI,Blue Line,13.027975,80.215865,2015,No,2,36640,"Colleges, coaching centres & hostels near Saidapet",Educational Zone
CHN010,Chennai Metro,Tamil Nadu,Chennai,Little Mount Metro,CHN-LI2,Blue Line,13.040376,80.219411,2015,No,2,90174,IT parks & tech offices around Little Mount Metro,IT Hub
CHN011,Chennai Metro,Tamil Nadu,Chennai,Teynampet,CHN-TEY,Blue Line,13.03822,80.22119,2015,No,2,62307,"Shopping district, offices & markets near Teynampet",Commercial
CHN012,Chennai Metro,Tamil Nadu,Chennai,AG-DMS,CHN-AGD,Blue Line,13.041697,80.224925,2015,No,2,33743,Residential colonies & local markets near AG-DMS,Residential
CHN013,Chennai Metro,Tamil Nadu,Chennai,Thousand Lights,CHN-THO,Blue Line,13.042896,80.236703,2015,No,2,53229,Residential colonies & local markets near Thousand Lights,Residential
CHN014,Chennai Metro,Tamil Nadu,Chennai,LIC,CHN-LIC,Blue Line,13.054298,80.25115,2015,No,2,49835,"Shopping district, offices & markets near LIC",Commercial
CHN015,Chennai Metro,Tamil Nadu,Chennai,Government Estate,CHN-GOV,Blue Line,13.05122,80.251751,2015,No,2,54017,IT parks & tech offices around Government Estate,IT Hub
CHN016,Chennai Metro,Tamil Nadu,Chennai,Chennai Central Metro,CHN-CH2,Blue Line / Green Line,13.072622,80.265669,2015,Yes,4,189239,"Railway station, bus terminal & transit hub at Chennai Central Metro",Railway Connection
CHN017,Chennai Metro,Tamil Nadu,Chennai,High Court,CHN-HIG,Blue Line,13.061969,80.257762,2015,No,2,88783,"Shopping district, offices & markets near High Court",Commercial
CHN018,Chennai Metro,Tamil Nadu,Chennai,Mannadi,CHN-MAN,Blue Line,13.064432,80.261525,2015,No,2,96194,"Shopping district, offices & markets near Mannadi",Commercial
CHN019,Chennai Metro,Tamil Nadu,Chennai,Washermanpet,CHN-WAS,Blue Line,13.062743,80.262961,2015,No,2,58016,Residential colonies & local markets near Washermanpet,Residential
CHN020,Chennai Metro,Tamil Nadu,Chennai,Theagaraya College,CHN-THE,Blue Line,13.073514,80.272804,2015,No,2,55517,"Colleges, coaching centres & hostels near Theagaraya College",Educational Zone
CHN021,Chennai Metro,Tamil Nadu,Chennai,Tondiarpet,CHN-TON,Blue Line,13.072732,80.279212,2015,No,2,62594,Residential colonies & local markets near Tondiarpet,Residential
CHN022,Chennai Metro,Tamil Nadu,Chennai,Wimco Nagar,CHN-WIM,Blue Line,13.081191,80.285222,2015,No,2,74536,Residential colonies & local markets near Wimco Nagar,Residential
CHN023,Chennai Metro,Tamil Nadu,Chennai,Wimco Nagar Depot,CHN-WI2,Blue Line,13.079704,80.294292,2015,No,2,46682,Residential colonies & local markets near Wimco Nagar Depot,Residential
CHN024,Chennai Metro,Tamil Nadu,Chennai,Egmore,CHN-EGM,Green Line,13.077095,80.273847,2016,No,2,39041,Residential colonies & local markets near Egmore,Residential
CHN025,Chennai Metro,Tamil Nadu,Chennai,Nehru Park,CHN-NEH,Green Line,13.06933,80.263149,2016,No,2,72372,"Shopping district, offices & markets near Nehru Park",Commercial
CHN026,Chennai Metro,Tamil Nadu,Chennai,Kilpauk,CHN-KIL,Green Line,13.059157,80.254319,2016,No,2,54882,Residential colonies & local markets near Kilpauk,Residential
CHN027,Chennai Metro,Tamil Nadu,Chennai,Pachaiyappa's College,CHN-PAC,Green Line,13.044909,80.246453,2016,No,2,35275,"Colleges, coaching centres & hostels near Pachaiyappa's College",Educational Zone
CHN028,Chennai Metro,Tamil Nadu,Chennai,Shenoy Nagar,CHN-SHE,Green Line,13.035692,80.232719,2016,No,2,58297,Residential colonies & local markets near Shenoy Nagar,Residential
CHN029,Chennai Metro,Tamil Nadu,Chennai,Anna Nagar East,CHN-ANN,Green Line,13.036687,80.229941,2016,No,2,43573,"Shopping district, offices & markets near Anna Nagar East",Commercial
CHN030,Chennai Metro,Tamil Nadu,Chennai,Anna Nagar Tower,CHN-AN2,Green Line,13.029018,80.217549,2016,No,2,95667,"Shopping district, offices & markets near Anna Nagar Tower",Commercial
CHN031,Chennai Metro,Tamil Nadu,Chennai,Thirumangalam,CHN-THI,Green Line,13.011467,80.209158,2016,No,2,43391,Residential colonies & local markets near Thirumangalam,Residential
CHN032,Chennai Metro,Tamil Nadu,Chennai,Koyambedu,CHN-KOY,Green Line,13.007545,80.201776,2016,No,2,33767,Residential colonies & local markets near Koyambedu,Residential
CHN033,Chennai Metro,Tamil Nadu,Chennai,CMBT,CHN-CMB,Green Line,13.002843,80.191736,2016,No,2,48940,"Shopping district, offices & markets near CMBT",Commercial
CHN034,Chennai Metro,Tamil Nadu,Chennai,Arumbakkam,CHN-ARU,Green Line,12.991795,80.18104,2016,No,2,42350,Residential colonies & local markets near Arumbakkam,Residential
CHN035,Chennai Metro,Tamil Nadu,Chennai,Vadapalani,CHN-VAD,Green Line,12.983826,80.176011,2016,No,2,43790,Residential colonies & local markets near Vadapalani,Residential
CHN036,Chennai Metro,Tamil Nadu,Chennai,Ashok Nagar,CHN-ASH,Green Line,12.971313,80.166675,2016,No,2,44638,"Shopping district, offices & markets near Ashok Nagar",Commercial
CHN037,Chennai Metro,Tamil Nadu,Chennai,Ekkattuthangal,CHN-EKK,Green Line,12.96498,80.158054,2016,No,2,39131,"Colleges, coaching centres & hostels near Ekkattuthangal",Educational Zone
KOL001,Kolkata Metro,West Bengal,Kolkata,Dakshineswar,KOL-DAK,Blue Line,22.61487,88.402079,1984,No,2,58658,"Shopping district, offices & markets near Dakshineswar",Commercial
KOL002,Kolkata Metro,West Bengal,Kolkata,Baranagar,KOL-BAR,Blue Line,22.60936,88.407556,1984,No,2,70209,"Shopping district, offices & markets near Baranagar",Commercial
KOL003,Kolkata Metro,West Bengal,Kolkata,Noapara,KOL-NOA,Blue Line,22.604943,88.40695,1984,No,2,47077,"Colleges, coaching centres & hostels near Noapara",Educational Zone
KOL004,Kolkata Metro,West Bengal,Kolkata,Dum Dum,KOL-DUM,Blue Line,22.599496,88.40229,1984,No,2,64922,IT parks & tech offices around Dum Dum,IT Hub
KOL005,Kolkata Metro,West Bengal,Kolkata,Belgachia,KOL-BEL,Blue Line,22.592729,88.401893,1984,No,2,50291,Residential colonies & local markets near Belgachia,Residential
KOL006,Kolkata Metro,West Bengal,Kolkata,Shyambazar,KOL-SHY,Blue Line,22.592816,88.393481,1984,No,2,39178,Residential colonies & local markets near Shyambazar,Residential
KOL007,Kolkata Metro,West Bengal,Kolkata,Shovabazar Sutanuti,KOL-SHO,Blue Line,22.573555,88.399419,1984,No,2,36167,Residential colonies & local markets near Shovabazar Sutanuti,Residential
KOL008,Kolkata Metro,West Bengal,Kolkata,Girish Park,KOL-GIR,Blue Line,22.574371,88.403455,1984,No,2,56761,IT parks & tech offices around Girish Park,IT Hub
KOL009,Kolkata Metro,West Bengal,Kolkata,Mahatma Gandhi Road,KOL-MAH,Blue Line,22.569736,88.399415,1984,No,2,62483,"Colleges, coaching centres & hostels near Mahatma Gandhi Road",Educational Zone
KOL010,Kolkata Metro,West Bengal,Kolkata,Central,KOL-CEN,Blue Line,22.565407,88.404086,1984,No,2,126341,"Railway station, bus terminal & transit hub at Central",Railway Connection
KOL011,Kolkata Metro,West Bengal,Kolkata,Chandni Chowk,KOL-CHA,Blue Line,22.556244,88.403569,1984,No,2,53949,Industrial estate & warehouses near Chandni Chowk,Industrial Area
KOL012,Kolkata Metro,West Bengal,Kolkata,Esplanade,KOL-ESP,Blue Line / Green Line,22.557392,88.380944,1984,Yes,6,111182,Residential colonies & local markets near Esplanade,Residential
KOL013,Kolkata Metro,West Bengal,Kolkata,Park Street,KOL-PAR,Blue Line,22.545562,88.400027,1984,No,2,63466,IT parks & tech offices around Park Street,IT Hub
KOL014,Kolkata Metro,West Bengal,Kolkata,Maidan,KOL-MAI,Blue Line,22.536885,88.404515,1984,No,2,94801,"Shopping district, offices & markets near Maidan",Commercial
KOL015,Kolkata Metro,West Bengal,Kolkata,Rabindra Sadan,KOL-RAB,Blue Line,22.522062,88.394118,1984,No,2,94229,"Shopping district, offices & markets near Rabindra Sadan",Commercial
KOL016,Kolkata Metro,West Bengal,Kolkata,Netaji Bhavan,KOL-NET,Blue Line,22.520245,88.397529,1984,No,2,74382,Residential colonies & local markets near Netaji Bhavan,Residential
KOL017,Kolkata Metro,West Bengal,Kolkata,Jatin Das Park,KOL-JAT,Blue Line,22.517269,88.393244,1984,No,2,76772,Residential colonies & local markets near Jatin Das Park,Residential
KOL018,Kolkata Metro,West Bengal,Kolkata,Kalighat,KOL-KAL,Blue Line,22.508472,88.395227,1984,No,2,73675,"Shopping district, offices & markets near Kalighat",Commercial
KOL019,Kolkata Metro,West Bengal,Kolkata,Rabindra Sarobar,KOL-RA2,Blue Line,22.514281,88.404266,1984,No,2,70771,Residential colonies & local markets near Rabindra Sarobar,Residential
KOL020,Kolkata Metro,West Bengal,Kolkata,Mahanayak Uttam Kumar,KOL-MA2,Blue Line,22.497999,88.396407,1984,No,2,72615,Residential colonies & local markets near Mahanayak Uttam Kumar,Residential
KOL021,Kolkata Metro,West Bengal,Kolkata,Netaji,KOL-NE2,Blue Line,22.489178,88.390722,1984,No,2,65844,"Shopping district, offices & markets near Netaji",Commercial
KOL022,Kolkata Metro,West Bengal,Kolkata,Masterda Surya Sen,KOL-MAS,Blue Line,22.486551,88.393628,1984,No,2,78346,Residential colonies & local markets near Masterda Surya Sen,Residential
KOL023,Kolkata Metro,West Bengal,Kolkata,Gitanjali,KOL-GIT,Blue Line,22.480423,88.391239,1984,No,2,39393,Residential colonies & local markets near Gitanjali,Residential
KOL024,Kolkata Metro,West Bengal,Kolkata,Kavi Nazrul,KOL-KAV,Blue Line,22.471813,88.39708,1984,No,2,108507,"Shopping district, offices & markets near Kavi Nazrul",Commercial
KOL025,Kolkata Metro,West Bengal,Kolkata,Shahid Khudiram,KOL-SHA,Blue Line,22.469522,88.397741,1984,No,2,70921,Residential colonies & local markets near Shahid Khudiram,Residential
KOL026,Kolkata Metro,West Bengal,Kolkata,Kavi Subhash,KOL-KA2,Blue Line,22.457378,88.398991,1984,No,2,52458,"Shopping district, offices & markets near Kavi Subhash",Commercial
KOL027,Kolkata Metro,West Bengal,Kolkata,Salt Lake Sector V,KOL-SAL,Green Line,22.565199,88.438215,2020,No,2,55767,Residential colonies & local markets near Salt Lake Sector V,Residential
KOL028,Kolkata Metro,West Bengal,Kolkata,Karunamoyee,KOL-KAR,Green Line,22.566872,88.422637,2020,No,2,31098,Residential colonies & local markets near Karunamoyee,Residential
KOL029,Kolkata Metro,West Bengal,Kolkata,Central Park,KOL-CE2,Green Line,22.564711,88.420188,2020,No,2,93779,"Railway station, bus terminal & transit hub at Central Park",Railway Connection
KOL030,Kolkata Metro,West Bengal,Kolkata,City Centre,KOL-CIT,Green Line,22.566873,88.40987,2020,No,2,81917,"Shopping district, offices & markets near City Centre",Commercial
KOL031,Kolkata Metro,West Bengal,Kolkata,Bengal Chemical,KOL-BEN,Green Line,22.568998,88.405344,2020,No,2,53633,Residential colonies & local markets near Bengal Chemical,Residential
KOL032,Kolkata Metro,West Bengal,Kolkata,Salt Lake Stadium,KOL-SA2,Green Line,22.561647,88.395898,2020,No,2,56643,"Colleges, coaching centres & hostels near Salt Lake Stadium",Educational Zone
KOL033,Kolkata Metro,West Bengal,Kolkata,Phoolbagan,KOL-PHO,Green Line,22.568223,88.391589,2020,No,2,44833,"Shopping district, offices & markets near Phoolbagan",Commercial
KOL034,Kolkata Metro,West Bengal,Kolkata,Sealdah,KOL-SEA,Green Line,22.556066,88.372939,2020,Yes,6,120248,"Railway station, bus terminal & transit hub at Sealdah",Railway Connection
KOL035,Kolkata Metro,West Bengal,Kolkata,Mahakaran,KOL-MA3,Green Line,22.553553,88.357389,2020,No,2,31426,Residential colonies & local markets near Mahakaran,Residential
KOL036,Kolkata Metro,West Bengal,Howrah,Howrah,KOL-HOW,Green Line,22.558562,88.350187,2020,No,2,43998,"Shopping district, offices & markets near Howrah",Commercial
KOL037,Kolkata Metro,West Bengal,Howrah,Howrah Maidan,KOL-HO2,Green Line,22.553723,88.33964,2020,No,2,27958,Residential colonies & local markets near Howrah Maidan,Residential
AMD001,Ahmedabad Metro,Gujarat,Ahmedabad,APMC,AMD-APM,Blue Line,23.026507,72.543922,2019,No,2,19945,Industrial estate & warehouses near APMC,Industrial Area
AMD002,Ahmedabad Metro,Gujarat,Ahmedabad,Jivraj Park,AMD-JIV,Blue Line,23.034736,72.555354,2019,No,2,29773,Residential colonies & local markets near Jivraj Park,Residential
AMD003,Ahmedabad Metro,Gujarat,Ahmedabad,Rajivnagar,AMD-RAJ,Blue Line / Red Line,23.035056,72.567896,2019,Yes,4,78439,Residential colonies & local markets near Rajivnagar,Residential
AMD004,Ahmedabad Metro,Gujarat,Ahmedabad,Shreyas,AMD-SHR,Blue Line,23.021599,72.56644,2019,No,2,25852,Residential colonies & local markets near Shreyas,Residential
AMD005,Ahmedabad Metro,Gujarat,Ahmedabad,Paldi,AMD-PAL,Blue Line,23.010719,72.571427,2019,No,2,53215,IT parks & tech offices around Paldi,IT Hub
AMD006,Ahmedabad Metro,Gujarat,Ahmedabad,Gandhigram,AMD-GAN,Blue Line / Red Line,23.036001,72.5765,2019,Yes,6,56611,Residential colonies & local markets near Gandhigram,Residential
AMD007,Ahmedabad Metro,Gujarat,Ahmedabad,Old High Court,AMD-OLD,Blue Line / Red Line,23.037958,72.587578,2019,Yes,4,77044,IT parks & tech offices around Old High Court,IT Hub
